"date";"home_team";"away_team";"home_score";"away_score";"tournament";"country";"neutral";"year";"winner"
"2014-11-19";"Ghana";"Togo";3;1;"African Cup of Nations qualification";"Ghana";FALSE;2014;"Ghana"
"2014-11-19";"Guam";"Hong Kong";0;0;"EAFF Championship";"Taiwan";TRUE;2014;"draw"
"2014-11-19";"Guinea";"Uganda";2;0;"African Cup of Nations qualification";"Morocco";TRUE;2014;"Guinea"
"2014-11-19";"Ivory Coast";"Cameroon";0;0;"African Cup of Nations qualification";"Ivory Coast";FALSE;2014;"draw"
"2014-11-19";"Mali";"Algeria";2;0;"African Cup of Nations qualification";"Mali";FALSE;2014;"Mali"
"2014-11-19";"Niger";"Mozambique";1;1;"African Cup of Nations qualification";"Niger";FALSE;2014;"draw"
"2014-11-19";"Nigeria";"South Africa";2;2;"African Cup of Nations qualification";"Nigeria";FALSE;2014;"draw"
"2014-11-19";"Saudi Arabia";"Yemen";1;0;"Gulf Cup";"Saudi Arabia";FALSE;2014;"Saudi Arabia"
"2014-11-19";"Senegal";"Botswana";3;0;"African Cup of Nations qualification";"Senegal";FALSE;2014;"Senegal"
"2014-11-19";"Sudan";"Congo";0;1;"African Cup of Nations qualification";"Sudan";FALSE;2014;"Congo"
"2014-11-19";"Tunisia";"Egypt";2;1;"African Cup of Nations qualification";"Tunisia";FALSE;2014;"Tunisia"
"2014-11-19";"Zambia";"Cape Verde";1;0;"African Cup of Nations qualification";"Zambia";FALSE;2014;"Zambia"
"2014-11-20";"Kuwait";"Oman";0;5;"Gulf Cup";"Saudi Arabia";TRUE;2014;"Oman"
"2014-11-20";"United Arab Emirates";"Iraq";2;0;"Gulf Cup";"Saudi Arabia";TRUE;2014;"United Arab Emirates"
"2014-11-22";"Philippines";"Laos";4;1;"AFF Championship";"Vietnam";TRUE;2014;"Philippines"
"2014-11-22";"Vietnam";"Indonesia";2;2;"AFF Championship";"Vietnam";FALSE;2014;"draw"
"2014-11-23";"Malaysia";"Myanmar";0;0;"AFF Championship";"Singapore";TRUE;2014;"draw"
"2014-11-23";"Oman";"Qatar";1;3;"Gulf Cup";"Saudi Arabia";TRUE;2014;"Qatar"
"2014-11-23";"Saudi Arabia";"United Arab Emirates";3;2;"Gulf Cup";"Saudi Arabia";FALSE;2014;"Saudi Arabia"
"2014-11-23";"Singapore";"Thailand";1;2;"AFF Championship";"Singapore";FALSE;2014;"Thailand"
"2014-11-25";"Philippines";"Indonesia";4;0;"AFF Championship";"Vietnam";TRUE;2014;"Philippines"
"2014-11-25";"Vietnam";"Laos";3;0;"AFF Championship";"Vietnam";FALSE;2014;"Vietnam"
"2014-11-25";"United Arab Emirates";"Oman";1;0;"Gulf Cup";"Saudi Arabia";TRUE;2014;"United Arab Emirates"
"2014-11-26";"Malaysia";"Thailand";2;3;"AFF Championship";"Singapore";TRUE;2014;"Thailand"
"2014-11-26";"Saudi Arabia";"Qatar";1;2;"Gulf Cup";"Saudi Arabia";FALSE;2014;"Qatar"
"2014-11-26";"Singapore";"Myanmar";4;2;"AFF Championship";"Singapore";FALSE;2014;"Singapore"
"2014-11-28";"Indonesia";"Laos";5;1;"AFF Championship";"Vietnam";TRUE;2014;"Indonesia"
"2014-11-28";"Vietnam";"Philippines";3;1;"AFF Championship";"Vietnam";FALSE;2014;"Vietnam"
"2014-11-29";"Singapore";"Malaysia";1;3;"AFF Championship";"Singapore";FALSE;2014;"Malaysia"
"2014-11-29";"Thailand";"Myanmar";2;0;"AFF Championship";"Singapore";TRUE;2014;"Thailand"
"2014-11-30";"South Africa";"Ivory Coast";2;0;"Friendly";"South Africa";FALSE;2014;"South Africa"
"2014-12-06";"Philippines";"Thailand";0;0;"AFF Championship";"Philippines";FALSE;2014;"draw"
"2014-12-07";"Malaysia";"Vietnam";1;2;"AFF Championship";"Malaysia";FALSE;2014;"Vietnam"
"2014-12-10";"Thailand";"Philippines";3;0;"AFF Championship";"Thailand";FALSE;2014;"Thailand"
"2014-12-11";"Vietnam";"Malaysia";2;4;"AFF Championship";"Vietnam";FALSE;2014;"Malaysia"
"2014-12-13";"Uzbekistan";"Palestine";1;0;"Friendly";"United Arab Emirates";TRUE;2014;"Uzbekistan"
"2014-12-17";"Thailand";"Malaysia";2;0;"AFF Championship";"Thailand";FALSE;2014;"Thailand"
"2014-12-20";"Malaysia";"Thailand";3;2;"AFF Championship";"Malaysia";FALSE;2014;"Malaysia"
"2014-12-21";"China PR";"Palestine";0;0;"Friendly";"China PR";FALSE;2014;"draw"
"2014-12-21";"Uzbekistan";"Jordan";2;1;"Friendly";"United Arab Emirates";TRUE;2014;"Uzbekistan"
"2014-12-22";"Iraq";"Kuwait";1;1;"Friendly";"United Arab Emirates";TRUE;2014;"draw"
"2014-12-25";"Uzbekistan";"Iraq";0;1;"Friendly";"United Arab Emirates";TRUE;2014;"Iraq"
"2014-12-27";"Qatar";"Estonia";3;0;"Friendly";"Qatar";FALSE;2014;"Qatar"
"2014-12-28";"Uzbekistan";"Iraq";0;0;"Friendly";"United Arab Emirates";TRUE;2014;"draw"
"2014-12-28";"Basque Country";"Catalonia";1;1;"Friendly";"Spain";FALSE;2014;"draw"
"2014-12-30";"Bahrain";"Saudi Arabia";4;1;"Friendly";"Australia";TRUE;2014;"Bahrain"
"2014-12-30";"United Arab Emirates";"Jordan";1;0;"Friendly";"Australia";TRUE;2014;"United Arab Emirates"
"2014-12-31";"Qatar";"Oman";2;2;"Friendly";"Australia";TRUE;2014;"draw"
"2015-01-04";"Bahrain";"Jordan";1;0;"Friendly";"Australia";TRUE;2015;"Bahrain"
"2015-01-04";"IR Iran";"Iraq";1;0;"Friendly";"Australia";TRUE;2015;"IR Iran"
"2015-01-04";"South Korea";"Saudi Arabia";2;0;"Friendly";"Australia";TRUE;2015;"South Korea"
"2015-01-04";"South Africa";"Zambia";1;0;"Friendly";"South Africa";FALSE;2015;"South Africa"
"2015-01-05";"China PR";"Oman";4;1;"Friendly";"Australia";TRUE;2015;"China PR"
"2015-01-07";"Cameroon";"DR Congo";1;1;"Friendly";"Cameroon";FALSE;2015;"draw"
"2015-01-09";"Australia";"Kuwait";4;1;"AFC Asian Cup";"Australia";FALSE;2015;"Australia"
"2015-01-09";"Senegal";"Gabon";1;0;"Friendly";"Morocco";TRUE;2015;"Senegal"
"2015-01-10";"Burkina Faso";"Eswatini";5;1;"Friendly";"South Africa";TRUE;2015;"Burkina Faso"
"2015-01-10";"Cameroon";"South Africa";1;1;"Friendly";"Gabon";TRUE;2015;"draw"
"2015-01-10";"Cape Verde";"Congo";3;2;"Friendly";"Senegal";TRUE;2015;"Cape Verde"
"2015-01-10";"South Korea";"Oman";1;0;"AFC Asian Cup";"Australia";TRUE;2015;"South Korea"
"2015-01-10";"Saudi Arabia";"China PR";0;1;"AFC Asian Cup";"Australia";TRUE;2015;"China PR"
"2015-01-10";"Uzbekistan";"North Korea";1;0;"AFC Asian Cup";"Australia";TRUE;2015;"Uzbekistan"
"2015-01-11";"IR Iran";"Bahrain";2;0;"AFC Asian Cup";"Australia";TRUE;2015;"IR Iran"
"2015-01-11";"Nigeria";"Ivory Coast";0;1;"Friendly";"United Arab Emirates";TRUE;2015;"Ivory Coast"
"2015-01-11";"Tunisia";"Algeria";1;1;"Friendly";"Tunisia";FALSE;2015;"draw"
"2015-01-11";"United Arab Emirates";"Qatar";4;1;"AFC Asian Cup";"Australia";TRUE;2015;"United Arab Emirates"
"2015-01-12";"Japan";"Palestine";4;0;"AFC Asian Cup";"Australia";TRUE;2015;"Japan"
"2015-01-12";"Jordan";"Iraq";0;1;"AFC Asian Cup";"Australia";TRUE;2015;"Iraq"
"2015-01-13";"Australia";"Oman";4;0;"AFC Asian Cup";"Australia";FALSE;2015;"Australia"
"2015-01-13";"Botswana";"Burkina Faso";0;2;"Friendly";"South Africa";TRUE;2015;"Burkina Faso"
"2015-01-13";"Kuwait";"South Korea";0;1;"AFC Asian Cup";"Australia";TRUE;2015;"South Korea"
"2015-01-13";"Senegal";"Guinea";5;2;"Friendly";"Morocco";TRUE;2015;"Senegal"
"2015-01-14";"China PR";"Uzbekistan";2;1;"AFC Asian Cup";"Australia";TRUE;2015;"China PR"
"2015-01-14";"North Korea";"Saudi Arabia";1;4;"AFC Asian Cup";"Australia";TRUE;2015;"Saudi Arabia"
"2015-01-14";"Mali";"South Africa";0;3;"Friendly";"Gabon";TRUE;2015;"South Africa"
"2015-01-15";"Bahrain";"United Arab Emirates";1;2;"AFC Asian Cup";"Australia";TRUE;2015;"United Arab Emirates"
"2015-01-15";"Qatar";"IR Iran";0;1;"AFC Asian Cup";"Australia";TRUE;2015;"IR Iran"
"2015-01-15";"Sweden";"Ivory Coast";2;0;"Friendly";"United Arab Emirates";TRUE;2015;"Sweden"
"2015-01-16";"Canada";"Iceland";1;2;"Friendly";"United States";TRUE;2015;"Iceland"
"2015-01-16";"Iraq";"Japan";0;1;"AFC Asian Cup";"Australia";TRUE;2015;"Japan"
"2015-01-16";"Palestine";"Jordan";1;5;"AFC Asian Cup";"Australia";TRUE;2015;"Jordan"
"2015-01-17";"Australia";"South Korea";0;1;"AFC Asian Cup";"Australia";FALSE;2015;"South Korea"
"2015-01-17";"Burkina Faso";"Gabon";0;2;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Gabon"
"2015-01-17";"Equatorial Guinea";"Congo";1;1;"African Cup of Nations";"Equatorial Guinea";FALSE;2015;"draw"
"2015-01-17";"Oman";"Kuwait";1;0;"AFC Asian Cup";"Australia";TRUE;2015;"Oman"
"2015-01-17";"Yemen";"Nigeria";0;2;"Friendly";"United Arab Emirates";TRUE;2015;"Nigeria"
"2015-01-18";"China PR";"North Korea";2;1;"AFC Asian Cup";"Australia";TRUE;2015;"China PR"
"2015-01-18";"Tunisia";"Cape Verde";1;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-01-18";"Uzbekistan";"Saudi Arabia";3;1;"AFC Asian Cup";"Australia";TRUE;2015;"Uzbekistan"
"2015-01-18";"Zambia";"DR Congo";1;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-01-19";"Algeria";"South Africa";3;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Algeria"
"2015-01-19";"Canada";"Iceland";1;1;"Friendly";"United States";TRUE;2015;"draw"
"2015-01-19";"Finland";"Sweden";1;0;"Friendly";"United Arab Emirates";TRUE;2015;"Finland"
"2015-01-19";"Ghana";"Senegal";1;2;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Senegal"
"2015-01-19";"IR Iran";"United Arab Emirates";1;0;"AFC Asian Cup";"Australia";TRUE;2015;"IR Iran"
"2015-01-19";"Qatar";"Bahrain";1;2;"AFC Asian Cup";"Australia";TRUE;2015;"Bahrain"
"2015-01-20";"Iraq";"Palestine";2;0;"AFC Asian Cup";"Australia";TRUE;2015;"Iraq"
"2015-01-20";"Ivory Coast";"Guinea";1;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-01-20";"Japan";"Jordan";2;0;"AFC Asian Cup";"Australia";TRUE;2015;"Japan"
"2015-01-20";"Mali";"Cameroon";1;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-01-21";"Equatorial Guinea";"Burkina Faso";0;0;"African Cup of Nations";"Equatorial Guinea";FALSE;2015;"draw"
"2015-01-21";"Gabon";"Congo";0;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Congo"
"2015-01-22";"Australia";"China PR";2;0;"AFC Asian Cup";"Australia";FALSE;2015;"Australia"
"2015-01-22";"Cape Verde";"DR Congo";0;0;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-01-22";"South Korea";"Uzbekistan";2;0;"AFC Asian Cup";"Australia";TRUE;2015;"South Korea"
"2015-01-22";"Yemen";"Finland";0;0;"Friendly";"United Arab Emirates";TRUE;2015;"draw"
"2015-01-22";"Zambia";"Tunisia";1;2;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Tunisia"
"2015-01-23";"Ghana";"Algeria";1;0;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Ghana"
"2015-01-23";"IR Iran";"Iraq";3;3;"AFC Asian Cup";"Australia";TRUE;2015;"draw"
"2015-01-23";"Japan";"United Arab Emirates";1;1;"AFC Asian Cup";"Australia";TRUE;2015;"draw"
"2015-01-23";"South Africa";"Senegal";1;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-01-24";"Cameroon";"Guinea";1;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-01-24";"Ivory Coast";"Mali";1;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-01-25";"Congo";"Burkina Faso";2;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Congo"
"2015-01-25";"Equatorial Guinea";"Gabon";2;0;"African Cup of Nations";"Equatorial Guinea";FALSE;2015;"Equatorial Guinea"
"2015-01-26";"Cape Verde";"Zambia";0;0;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-01-26";"DR Congo";"Tunisia";1;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-01-26";"South Korea";"Iraq";2;0;"AFC Asian Cup";"Australia";TRUE;2015;"South Korea"
"2015-01-27";"Australia";"United Arab Emirates";2;0;"AFC Asian Cup";"Australia";FALSE;2015;"Australia"
"2015-01-27";"Senegal";"Algeria";0;2;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Algeria"
"2015-01-27";"South Africa";"Ghana";1;2;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Ghana"
"2015-01-28";"Cameroon";"Ivory Coast";0;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Ivory Coast"
"2015-01-28";"Chile";"USA";3;2;"Friendly";"Chile";FALSE;2015;"Chile"
"2015-01-28";"Guinea";"Mali";1;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-01-30";"Curaçao";"Aruba";0;0;"ABCS Tournament";"Suriname";TRUE;2015;"draw"
"2015-01-30";"Iraq";"United Arab Emirates";2;3;"AFC Asian Cup";"Australia";TRUE;2015;"United Arab Emirates"
"2015-01-30";"Suriname";"Bonaire";3;0;"ABCS Tournament";"Suriname";FALSE;2015;"Suriname"
"2015-01-31";"Australia";"South Korea";2;1;"AFC Asian Cup";"Australia";FALSE;2015;"Australia"
"2015-01-31";"Congo";"DR Congo";2;4;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"DR Congo"
"2015-01-31";"Equatorial Guinea";"Tunisia";2;1;"African Cup of Nations";"Equatorial Guinea";FALSE;2015;"Equatorial Guinea"
"2015-02-01";"Curaçao";"Bonaire";4;1;"ABCS Tournament";"Suriname";TRUE;2015;"Curaçao"
"2015-02-01";"Ghana";"Guinea";3;0;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Ghana"
"2015-02-01";"Ivory Coast";"Algeria";3;1;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Ivory Coast"
"2015-02-01";"Suriname";"Aruba";1;0;"ABCS Tournament";"Suriname";FALSE;2015;"Suriname"
"2015-02-02";"Bangladesh";"Sri Lanka";1;0;"Friendly";"Bangladesh";FALSE;2015;"Bangladesh"
"2015-02-04";"DR Congo";"Ivory Coast";1;3;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"Ivory Coast"
"2015-02-04";"Honduras";"Venezuela";2;3;"Friendly";"Honduras";FALSE;2015;"Venezuela"
"2015-02-05";"Equatorial Guinea";"Ghana";0;3;"African Cup of Nations";"Equatorial Guinea";FALSE;2015;"Ghana"
"2015-02-06";"Pakistan";"Afghanistan";2;1;"Friendly";"Pakistan";FALSE;2015;"Pakistan"
"2015-02-07";"Equatorial Guinea";"DR Congo";0;0;"African Cup of Nations";"Equatorial Guinea";FALSE;2015;"draw"
"2015-02-08";"Ivory Coast";"Ghana";0;0;"African Cup of Nations";"Equatorial Guinea";TRUE;2015;"draw"
"2015-02-08";"USA";"Panama";2;0;"Friendly";"United States";FALSE;2015;"USA"
"2015-02-18";"Kazakhstan";"Moldova";1;1;"Friendly";"Turkey";TRUE;2015;"draw"
"2015-03-08";"Antigua and Barbuda";"United States Virgin Islands";2;0;"Friendly";"Antigua and Barbuda";FALSE;2015;"Antigua and Barbuda"
"2015-03-08";"Bermuda";"Grenada";2;0;"Friendly";"Bermuda";FALSE;2015;"Bermuda"
"2015-03-12";"Cambodia";"Macau";3;0;"FIFA World Cup qualification";"Cambodia";FALSE;2015;"Cambodia"
"2015-03-12";"Timor-Leste";"Mongolia";0;3;"FIFA World Cup qualification";"East Timor";FALSE;2015;"Mongolia"
"2015-03-12";"India";"Nepal";2;0;"FIFA World Cup qualification";"India";FALSE;2015;"India"
"2015-03-12";"Sri Lanka";"Bhutan";0;1;"FIFA World Cup qualification";"Sri Lanka";FALSE;2015;"Bhutan"
"2015-03-12";"Yemen";"Pakistan";3;1;"FIFA World Cup qualification";"Qatar";TRUE;2015;"Yemen"
"2015-03-12";"Taiwan";"Brunei";0;1;"FIFA World Cup qualification";"Taiwan";FALSE;2015;"Brunei"
"2015-03-15";"Antigua and Barbuda";"Dominica";1;0;"Friendly";"Antigua and Barbuda";FALSE;2015;"Antigua and Barbuda"
"2015-03-17";"Bhutan";"Sri Lanka";2;1;"FIFA World Cup qualification";"Bhutan";FALSE;2015;"Bhutan"
"2015-03-17";"Brunei";"Taiwan";0;2;"FIFA World Cup qualification";"Brunei";FALSE;2015;"Taiwan"
"2015-03-17";"Macau";"Cambodia";1;1;"FIFA World Cup qualification";"Macau";FALSE;2015;"draw"
"2015-03-17";"Mongolia";"Timor-Leste";3;0;"FIFA World Cup qualification";"Mongolia";FALSE;2015;"Mongolia"
"2015-03-17";"Nepal";"India";0;0;"FIFA World Cup qualification";"Nepal";FALSE;2015;"draw"
"2015-03-22";"Antigua and Barbuda";"British Virgin Islands";1;0;"Friendly";"Antigua and Barbuda";FALSE;2015;"Antigua and Barbuda"
"2015-03-22";"Barbados";"United States Virgin Islands";0;1;"FIFA World Cup qualification";"Barbados";FALSE;2015;"United States Virgin Islands"
"2015-03-23";"Pakistan";"Yemen";0;0;"FIFA World Cup qualification";"Bahrain";TRUE;2015;"draw"
"2015-03-23";"Nicaragua";"Anguilla";5;0;"FIFA World Cup qualification";"Nicaragua";FALSE;2015;"Nicaragua"
"2015-03-23";"Saint Kitts and Nevis";"Turks and Caicos Islands";6;2;"FIFA World Cup qualification";"Saint Kitts and Nevis";FALSE;2015;"Saint Kitts and Nevis"
"2015-03-25";"Botswana";"Lesotho";2;0;"Friendly";"Botswana";FALSE;2015;"Botswana"
"2015-03-25";"Denmark";"USA";3;2;"Friendly";"Denmark";FALSE;2015;"Denmark"
"2015-03-25";"Dominican Republic";"Cuba";0;3;"Friendly";"Dominican Republic";FALSE;2015;"Cuba"
"2015-03-25";"French Guiana";"Honduras";3;1;"Gold Cup qualification";"French Guiana";FALSE;2015;"French Guiana"
"2015-03-25";"Gabon";"Mali";4;3;"Friendly";"France";TRUE;2015;"Gabon"
"2015-03-25";"Georgia";"Malta";2;0;"Friendly";"Georgia";FALSE;2015;"Georgia"
"2015-03-25";"Germany";"Australia";2;2;"Friendly";"Germany";FALSE;2015;"draw"
"2015-03-25";"Indonesia";"Cameroon";0;1;"Friendly";"Indonesia";FALSE;2015;"Cameroon"
"2015-03-25";"Mauritius";"Burundi";2;2;"Friendly";"Mauritius";FALSE;2015;"draw"
"2015-03-25";"Nigeria";"Uganda";0;1;"Friendly";"Nigeria";FALSE;2015;"Uganda"
"2015-03-25";"Scotland";"Northern Ireland";1;0;"Friendly";"Scotland";FALSE;2015;"Scotland"
"2015-03-25";"Eswatini";"South Africa";1;3;"Friendly";"Eswatini";FALSE;2015;"South Africa"
"2015-03-25";"Bahamas";"Bermuda";0;5;"FIFA World Cup qualification";"Bahamas";FALSE;2015;"Bermuda"
"2015-03-26";"Bahrain";"Colombia";0;6;"Friendly";"Bahrain";FALSE;2015;"Colombia"
"2015-03-26";"Chile";"IR Iran";0;2;"Friendly";"Austria";TRUE;2015;"IR Iran"
"2015-03-26";"Egypt";"Equatorial Guinea";2;0;"Friendly";"Egypt";FALSE;2015;"Egypt"
"2015-03-26";"France";"Brazil";1;3;"Friendly";"France";FALSE;2015;"Brazil"
"2015-03-26";"Ivory Coast";"Angola";2;0;"Friendly";"Ivory Coast";FALSE;2015;"Ivory Coast"
"2015-03-26";"Jordan";"Syria";0;1;"Friendly";"Jordan";FALSE;2015;"Syria"
"2015-03-26";"Maldives";"Tajikistan";0;2;"Friendly";"Maldives";FALSE;2015;"Tajikistan"
"2015-03-26";"Oman";"Malaysia";6;0;"Friendly";"Oman";FALSE;2015;"Oman"
"2015-03-26";"Qatar";"Algeria";1;0;"Friendly";"Qatar";FALSE;2015;"Qatar"
"2015-03-26";"Thailand";"Singapore";2;0;"Friendly";"Thailand";FALSE;2015;"Thailand"
"2015-03-26";"United States Virgin Islands";"Barbados";0;4;"FIFA World Cup qualification";"United States Virgin Islands";FALSE;2015;"Barbados"
"2015-03-26";"Dominica";"British Virgin Islands";3;2;"FIFA World Cup qualification";"Dominica";FALSE;2015;"Dominica"
"2015-03-26";"Turks and Caicos Islands";"Saint Kitts and Nevis";2;6;"FIFA World Cup qualification";"Turks and Caicos Islands";FALSE;2015;"Saint Kitts and Nevis"
"2015-03-27";"Canada";"Guatemala";1;0;"Friendly";"United States";TRUE;2015;"Canada"
"2015-03-27";"China PR";"Haiti";2;2;"Friendly";"China PR";FALSE;2015;"draw"
"2015-03-27";"Curaçao";"Montserrat";2;1;"FIFA World Cup qualification";"Curaçao";FALSE;2015;"Curaçao"
"2015-03-27";"England";"Lithuania";4;0;"UEFA Euro qualification";"England";FALSE;2015;"England"
"2015-03-27";"Gambia";"Mauritania";1;0;"Friendly";"Gambia";FALSE;2015;"Gambia"
"2015-03-27";"Japan";"Tunisia";2;0;"Kirin Challenge Cup";"Japan";FALSE;2015;"Japan"
"2015-03-27";"South Korea";"Uzbekistan";1;1;"Friendly";"South Korea";FALSE;2015;"draw"
"2015-03-27";"Liechtenstein";"Austria";0;5;"UEFA Euro qualification";"Liechtenstein";FALSE;2015;"Austria"
"2015-03-27";"North Macedonia";"Belarus";1;2;"UEFA Euro qualification";"North Macedonia";FALSE;2015;"Belarus"
"2015-03-27";"Moldova";"Sweden";0;2;"UEFA Euro qualification";"Moldova";FALSE;2015;"Sweden"
"2015-03-27";"Slovakia";"Luxembourg";3;0;"UEFA Euro qualification";"Slovakia";FALSE;2015;"Slovakia"
"2015-03-27";"Slovenia";"San Marino";6;0;"UEFA Euro qualification";"Slovenia";FALSE;2015;"Slovenia"
"2015-03-27";"Spain";"Ukraine";1;0;"UEFA Euro qualification";"Spain";FALSE;2015;"Spain"
"2015-03-27";"Switzerland";"Estonia";3;0;"UEFA Euro qualification";"Switzerland";FALSE;2015;"Switzerland"
"2015-03-27";"Trinidad and Tobago";"Panama";0;1;"Friendly";"Trinidad and Tobago";FALSE;2015;"Panama"
"2015-03-28";"Andorra";"Bosnia and Herzegovina";0;3;"UEFA Euro qualification";"Andorra";FALSE;2015;"Bosnia and Herzegovina"
"2015-03-28";"Azerbaijan";"Malta";2;0;"UEFA Euro qualification";"Azerbaijan";FALSE;2015;"Azerbaijan"
"2015-03-28";"Belgium";"Cyprus";5;0;"UEFA Euro qualification";"Belgium";FALSE;2015;"Belgium"
"2015-03-28";"Bulgaria";"Italy";2;2;"UEFA Euro qualification";"Bulgaria";FALSE;2015;"draw"
"2015-03-28";"Croatia";"Norway";5;1;"UEFA Euro qualification";"Croatia";FALSE;2015;"Croatia"
"2015-03-28";"Czech Republic";"Latvia";1;1;"UEFA Euro qualification";"Czech Republic";FALSE;2015;"draw"
"2015-03-28";"Ghana";"Senegal";1;2;"Friendly";"France";TRUE;2015;"Senegal"
"2015-03-28";"Hong Kong";"Guam";1;0;"Friendly";"Hong Kong";FALSE;2015;"Hong Kong"
"2015-03-28";"Iraq";"DR Congo";2;1;"Friendly";"United Arab Emirates";TRUE;2015;"Iraq"
"2015-03-28";"Israel";"Wales";0;3;"UEFA Euro qualification";"Israel";FALSE;2015;"Wales"
"2015-03-28";"Kazakhstan";"Iceland";0;3;"UEFA Euro qualification";"Kazakhstan";FALSE;2015;"Iceland"
"2015-03-28";"Mauritius";"Togo";1;1;"Friendly";"Mauritius";FALSE;2015;"draw"
"2015-03-28";"Morocco";"Uruguay";0;1;"Friendly";"Morocco";FALSE;2015;"Uruguay"
"2015-03-28";"Netherlands";"Turkey";1;1;"UEFA Euro qualification";"Netherlands";FALSE;2015;"draw"
"2015-03-29";"Albania";"Armenia";2;1;"UEFA Euro qualification";"Albania";FALSE;2015;"Albania"
"2015-03-29";"Anguilla";"Nicaragua";0;3;"FIFA World Cup qualification";"Anguilla";FALSE;2015;"Nicaragua"
"2015-03-29";"Bermuda";"Bahamas";3;0;"FIFA World Cup qualification";"Bermuda";FALSE;2015;"Bermuda"
"2015-03-29";"Botswana";"Mozambique";1;2;"Friendly";"Botswana";FALSE;2015;"Mozambique"
"2015-03-29";"Brazil";"Chile";1;0;"Friendly";"England";TRUE;2015;"Brazil"
"2015-03-29";"Dominica";"British Virgin Islands";0;0;"FIFA World Cup qualification";"Dominica";FALSE;2015;"draw"
"2015-03-29";"France";"Denmark";2;0;"Friendly";"France";FALSE;2015;"France"
"2015-03-29";"Georgia";"Germany";0;2;"UEFA Euro qualification";"Georgia";FALSE;2015;"Germany"
"2015-03-29";"Guyana";"Grenada";2;0;"Friendly";"Guyana";FALSE;2015;"Guyana"
"2015-03-29";"Honduras";"French Guiana";3;0;"Gold Cup qualification";"Honduras";FALSE;2015;"Honduras"
"2015-03-29";"Hungary";"Greece";0;0;"UEFA Euro qualification";"Hungary";FALSE;2015;"draw"
"2015-03-29";"Republic of Ireland";"Poland";1;1;"UEFA Euro qualification";"Republic of Ireland";FALSE;2015;"draw"
"2015-03-29";"Ivory Coast";"Equatorial Guinea";1;1;"Friendly";"Ivory Coast";FALSE;2015;"draw"
"2015-03-29";"Northern Ireland";"Finland";2;1;"UEFA Euro qualification";"Northern Ireland";FALSE;2015;"Northern Ireland"
"2015-03-29";"Portugal";"Serbia";2;1;"UEFA Euro qualification";"Portugal";FALSE;2015;"Portugal"
"2015-03-29";"Romania";"Faroe Islands";1;0;"UEFA Euro qualification";"Romania";FALSE;2015;"Romania"
"2015-03-29";"Scotland";"Gibraltar";6;1;"UEFA Euro qualification";"Scotland";FALSE;2015;"Scotland"
